商品ID,商品規格ID,親規格分類ID,規格分類ID,親規格分類名,規格分類名,メーカーID,メーカー名,商品名,表示ステータス(公開・非公開),メーカーURL(コメント1),コメント2,検索ワード(コメント3),コメント4,コメント5,コメント6,備考欄(SHOP専用),一覧-メインコメント,一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,詳細-メイン拡大画像,詳細-サブタイトル(1),詳細-サブコメント(1),詳細-サブ画像(1),詳細-サブ拡大画像(1),詳細-サブタイトル(2),詳細-サブコメント(2),詳細-サブ画像(2),詳細-サブ拡大画像(2),詳細-サブタイトル(3),詳細-サブコメント(3),詳細-サブ画像(3),詳細-サブ拡大画像(3),詳細-サブタイトル(4),詳細-サブコメント(4),詳細-サブ画像(4),詳細-サブ拡大画像(4),詳細-サブタイトル(5),詳細-サブコメント(5),詳細-サブ画像(5),詳細-サブ拡大画像(5),発送日目安ID,削除フラグ,商品種別ID,商品コード,在庫数,在庫無制限フラグ,販売制限数,通常価格,販売価格,送料,ポイント付与率,ダウンロードファイル名,ダウンロード実ファイル,関連商品ID(1),関連商品コメント(1),関連商品ID(2),関連商品コメント(2),関連商品ID(3),関連商品コメント(3),関連商品ID(4),関連商品コメント(4),関連商品ID(5),関連商品コメント(5),関連商品ID(6),関連商品コメント(6),商品ステータス,商品ステータス名,カテゴリID,カテゴリ名
115,123,0,0,,,,,【7天6夜 延長齣租】Y!mobile,1,,,,,,,,【7天6夜 延長齣租】Y!mobile,ym_ex-06.jpg,*,ym_ex-06.jpg,ym_ex-06.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_06_07_ex,,1,,,3150,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
116,124,0,0,,,,,【8天7夜 延長齣租】Y!mobile,1,,,,,,,,【8天7夜 延長齣租】Y!mobile,ym_ex-07.jpg,*,ym_ex-07.jpg,ym_ex-07.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_07_08_ex,,1,,,3600,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
117,125,0,0,,,,,【9天8夜 延長齣租】Y!mobile,1,,,,,,,,【9天8夜 延長齣租】Y!mobile,ym_ex-08.jpg,*,ym_ex-08.jpg,ym_ex-08.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_08_09_ex,,1,,,4050,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
118,126,0,0,,,,,【10天9夜 延長齣租】Y!mobile,1,,,,,,,,【10天9夜 延長齣租】Y!mobile,ym_ex-09.jpg,*,ym_ex-09.jpg,ym_ex-09.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_09_10_ex,,1,,,4500,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
119,127,0,0,,,,,【11天10夜 延長齣租】Y!mobile,1,,,,,,,,【11天10夜 延長齣租】Y!mobile,ym_ex-10.jpg,*,ym_ex-10.jpg,ym_ex-10.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_10_11_ex,,1,,,4950,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
120,128,0,0,,,,,【12天11夜 延長齣租】Y!mobile,1,,,,,,,,【12天11夜 延長齣租】Y!mobile,ym_ex-11.jpg,*,ym_ex-11.jpg,ym_ex-11.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_11_12_ex,,1,,,5400,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
121,129,0,0,,,,,【13天12夜 延長齣租】Y!mobile,1,,,,,,,,【13天12夜 延長齣租】Y!mobile,ym_ex-12.jpg,*,ym_ex-12.jpg,ym_ex-12.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_12_13_ex,,1,,,5850,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
122,130,0,0,,,,,【14天13夜 延長齣租】Y!mobile,1,,,,,,,,【14天13夜 延長齣租】Y!mobile,ym_ex-13.jpg,*,ym_ex-13.jpg,ym_ex-13.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_13_14_ex,,1,,,6300,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
123,131,0,0,,,,,【15天14夜〜1個月 延長齣租】Y!mobile,1,,,,,,,,【15天14夜〜1個月 延長齣租】Y!mobile,ym_ex-14.jpg,*,ym_ex-14.jpg,ym_ex-14.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_30_31_ex,,1,,,6750,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
124,132,0,0,,,,,【2個月(61天/60夜) 延長齣租】Y!mobile,1,,,,,,,,【2個月(61天/60夜) 延長齣租】Y!mobile,ym_ex-15.jpg,*,ym_ex-15.jpg,ym_ex-15.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_60_61_ex,,1,,,12000,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
125,133,0,0,,,,,【3個月(91天/90夜) 延長齣租】Y!mobile,1,,,,,,,,【3個月(91天/90夜) 延長齣租】Y!mobile,ym_ex-16.jpg,*,ym_ex-16.jpg,ym_ex-16.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_90_91_ex,,1,,,16800,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
126,134,0,0,,,,,【1day 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【1day 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-00.jpg,*,ym_ex-00.jpg,ym_ex-00.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_1day_ex+Insurance,,1,,,990,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
127,135,0,0,,,,,【2天1夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【2天1夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-01.jpg,*,ym_ex-01.jpg,ym_ex-01.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_01_02_ex+Insurance,,1,,,1440,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
128,136,0,0,,,,,【3天2夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【3天2夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-02.jpg,*,ym_ex-02.jpg,ym_ex-02.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_02_03_ex+Insurance,,1,,,1890,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
129,137,0,0,,,,,【4天3夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【4天3夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-03.jpg,*,ym_ex-03.jpg,ym_ex-03.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_03_04_ex+Insurance,,1,,,2340,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
130,138,0,0,,,,,【5天4夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【5天4夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-04.jpg,*,ym_ex-04.jpg,ym_ex-04.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_04_05_ex+Insurance,,1,,,2790,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
131,139,0,0,,,,,【6天5夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【6天5夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-05.jpg,*,ym_ex-05.jpg,ym_ex-05.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_05_06_ex+Insurance,,1,,,3240,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
132,140,0,0,,,,,【7天6夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【7天6夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-06.jpg,*,ym_ex-06.jpg,ym_ex-06.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_06_07_ex+Insurance,,1,,,3690,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
133,141,0,0,,,,,【8天7夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【8天7夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-07.jpg,*,ym_ex-07.jpg,ym_ex-07.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_07_08_ex+Insurance,,1,,,4140,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
134,142,0,0,,,,,【9天8夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【9天8夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-08.jpg,*,ym_ex-08.jpg,ym_ex-08.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_08_09_ex+Insurance,,1,,,4590,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
135,143,0,0,,,,,【10天9夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【10天9夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-09.jpg,*,ym_ex-09.jpg,ym_ex-09.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_09_10_ex+Insurance,,1,,,5040,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
136,144,0,0,,,,,【11天10夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【11天10夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-10.jpg,*,ym_ex-10.jpg,ym_ex-10.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_10_11_ex+Insurance,,1,,,5490,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
137,145,0,0,,,,,【12天11夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【12天11夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-11.jpg,*,ym_ex-11.jpg,ym_ex-11.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_11_12_ex+Insurance,,1,,,5940,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
138,146,0,0,,,,,【13天12夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【13天12夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-12.jpg,*,ym_ex-12.jpg,ym_ex-12.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_12_13_ex+Insurance,,1,,,6390,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
139,147,0,0,,,,,【14天13夜 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【14天13夜 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-13.jpg,*,ym_ex-13.jpg,ym_ex-13.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_13_14_ex+Insurance,,1,,,6840,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
140,148,0,0,,,,,【15天14夜〜1個月 延長齣租】Y!mobile+保險/損壞修復 服務,1,,,,,,,,【15天14夜〜1個月 延長齣租】Y!mobile+保險/損壞修復 服務,ym_ex-14.jpg,*,ym_ex-14.jpg,ym_ex-14.jpg,,,,,,,,,,,,,,,,,,,,,,0,1,em_30_31_ex+Insurance,,1,,,7290,,5,,,,,,,,,,,,,,,,,8,Ymobile_extension
